HG01761	1.9756	1.0064	3.8486	2.7936	1.9572	3.8589	1.8852	0.9925	0.9508	1.9294	1.8641
HG00369	1.6648	1.0761	2.5562	1.1571	1.5847	1.6727	1.8874	0.9144	0.1577	0.9276	1.8437
HG04219	1.8109	1.1291	3.8340	4.1724	1.9233	3.6132	2.7277	0.9373	0.8699	1.9402	1.9513
HG03600	1.9547	1.0596	3.9720	3.2616	1.9775	3.8155	2.0762	0.9668	0.9871	1.9960	1.9143
HG01990	1.8768	1.0049	3.8049	3.2396	1.8926	3.5897	2.1624	0.9520	0.8590	1.8665	1.9013
HG01765	1.8985	1.0652	3.8688	3.2976	1.8899	3.8392	2.1631	0.9626	0.9710	1.8695	1.8905
HG01107	1.9784	0.9751	4.0837	3.2125	2.0865	4.0927	2.0224	0.9912	0.9842	2.1238	1.9104
HG02281	2.0216	1.0228	4.0134	2.9724	2.0217	4.1468	2.0149	0.9962	1.0146	2.0305	1.9673
HG01405	1.9821	1.0067	3.9128	2.8796	1.9436	4.0426	1.9391	1.0143	0.9678	1.9947	1.9067
HG03887	1.9231	1.0311	3.9230	2.8970	1.9498	3.7760	1.9882	0.9717	0.9737	1.9519	1.9282
HG03518	1.9284	0.9483	3.9049	2.8594	1.9290	3.6938	1.9138	0.9835	0.9608	1.9337	1.8440
NA18984	1.7102	1.0686	3.3885	3.0831	1.6857	3.1449	2.6759	0.8669	0.8297	1.6287	2.0460
HG02250	1.8736	1.0322	3.8579	3.2525	1.8687	3.6591	2.1302	0.9412	0.9022	1.9536	1.9458
HG03367	1.8237	0.9641	3.7053	3.1076	1.8954	3.5734	2.0583	0.9366	0.8194	1.8505	1.9023
HG01686	1.9202	0.9982	3.9207	3.3093	1.9435	3.6153	2.0403	0.9725	0.9769	1.9136	1.8599
HG03846	1.6023	0.9799	3.9488	3.0168	2.0183	3.8014	1.9360	0.9969	1.0144	2.0023	1.9791
HG01190	2.0357	1.0182	4.0932	2.9828	2.0658	3.9850	1.8517	1.0300	0.9863	2.1763	1.8982
HG03899	1.9676	1.0436	4.0142	3.1747	2.0200	3.8237	2.1191	0.9697	0.9462	2.0143	1.9430
NA20534	1.8959	0.9271	3.6504	2.9397	1.9411	3.5301	1.8718	0.9013	1.0062	1.8274	1.8730
HG02771	1.9140	0.9682	2.8060	1.8813	1.0607	1.8787	1.8020	0.9727	1.2382	0.9670	1.8219
HG02064	1.9120	0.9982	4.0139	3.2978	1.9831	3.9818	2.0712	0.9350	0.9230	2.0257	1.7917
HG02381	1.9089	1.0092	3.9292	3.1665	1.9485	3.6031	2.1873	0.9734	0.8617	1.9347	1.8746
HG02484	1.8430	0.9727	3.6871	3.3869	1.8173	3.4108	2.2406	0.9147	0.9208	1.8256	1.8618
NA12043	1.8592	1.0306	3.6486	2.8574	1.8476	3.7543	1.9471	0.9275	0.8701	1.8759	1.9249
HG03594	1.8411	1.0278	3.7236	3.0585	1.8964	3.5432	1.9767	0.9254	0.8565	1.8566	1.8419
HG00244	1.9108	1.0276	3.9038	2.7113	1.9229	3.9693	1.7577	0.9671	1.0223	2.0455	1.8542
NA19092	1.9070	0.9650	3.8556	3.0298	1.8902	3.6300	2.0777	0.9219	0.8555	1.9196	1.9345
HG01672	1.8352	0.9131	3.8369	3.1670	1.8386	3.5590	2.1765	0.8851	1.0009	1.8347	2.0159
HG02265	1.9654	1.0272	4.1360	3.1025	1.9651	3.8898	2.0094	0.9515	0.9466	2.0212	1.9226
HG02255	1.8644	0.9819	3.7558	3.3914	1.8744	3.4746	2.2768	0.9384	0.7869	1.8118	1.8812
HG00271	1.7544	1.0349	2.6136	0.9338	1.5744	1.8558	1.6784	0.9394	0.1988	0.9515	1.6600
HG04140	1.9034	0.9819	4.6108	4.9014	2.0113	5.3455	2.0862	0.9097	1.6717	2.7073	1.8764
NA19685	1.9546	1.0655	3.9339	2.8855	1.9962	3.9892	1.9662	0.9006	0.9131	1.9646	1.8905
HG01565	1.7920	1.0154	3.6089	2.9888	1.7428	3.4019	2.1351	0.8856	0.8814	1.7313	1.9865
HG03593	1.9415	0.9955	3.8179	3.1395	1.8654	3.6319	2.0672	0.8991	0.8747	1.8960	1.8996
NA18989	1.8388	1.0104	4.6130	4.9776	2.0386	4.9869	2.1177	0.8907	1.5439	2.7183	1.9051
HG00512	1.9378	1.0383	3.9676	3.0647	1.9306	3.8962	1.9031	0.9664	0.8541	2.0318	1.8727
NA19443	1.7609	1.0762	3.6849	4.0441	1.8411	3.4049	2.5722	0.9444	0.9016	1.7611	2.0007
NA19072	1.7692	1.2063	3.7264	3.5743	1.8236	3.6050	2.1106	0.8994	0.8135	1.8469	1.7670
HG03240	1.8450	0.9814	3.8158	3.1979	1.8768	3.6307	2.0877	0.9763	0.8660	1.8947	1.8043
HG01197	2.0217	0.9858	4.0260	3.0647	2.0569	4.0042	1.8771	0.9750	1.0122	2.1018	1.9358
NA19000	1.8413	1.0463	3.6957	2.7247	1.8302	3.6689	1.7378	0.9530	0.9199	1.8799	1.8250
HG01950	1.9154	1.0488	3.8593	3.2612	2.0164	3.8199	2.3147	0.9368	0.8444	1.9059	2.0755
NA21094	1.8806	0.9626	3.7008	3.0145	1.9125	3.6293	2.0788	0.9139	1.0058	1.9128	1.8930
HG03911	1.9921	1.0352	3.8273	2.8532	1.9450	3.6762	1.9425	0.9808	0.9550	1.8973	1.8887
HG02020	1.9058	0.9915	3.6812	3.3503	2.0876	3.6784	2.0550	0.9124	1.6806	1.8694	1.9631
HG01412	2.0111	0.9071	4.0004	2.9418	2.0433	3.8879	1.9207	1.0658	1.0440	2.0680	1.9485
NA19652	1.9133	1.0513	3.8479	2.9053	1.9531	3.9031	1.9275	0.9446	0.9609	1.9281	1.8645
HG03559	1.8556	0.9580	3.7766	3.0770	1.8996	3.5288	1.9664	0.9223	0.9381	1.9125	1.9199
HG00345	1.7003	0.9931	3.4905	2.5058	1.7439	3.3913	1.6636	1.0178	0.9243	1.7672	1.6212
HG03136	1.9689	0.9653	3.8223	2.9471	1.9470	3.6731	1.9126	0.9556	1.0103	1.9122	1.8970
NA20518	1.7470	1.0675	3.6608	3.0804	1.8038	3.5367	1.9862	0.9413	0.8916	1.8294	1.8214
NA19055	2.4884	1.0069	3.6256	3.0895	1.8381	3.5005	2.0019	0.8827	0.8118	1.8258	2.8386
HG01398	2.0262	1.0057	3.9717	3.1556	2.0367	4.0439	2.0629	1.0007	1.1492	1.9988	1.9775
HG01485	1.9619	0.9425	3.8357	2.8169	1.9085	3.7251	1.9283	0.9816	1.0059	1.9408	1.8962
NA20758	1.7692	1.0337	4.4520	5.2135	2.6169	5.8081	2.4722	0.9065	0.9179	2.5823	1.9950
NA20767	1.8671	1.0270	4.7010	4.3902	2.7447	5.4936	2.1757	0.9390	0.9343	3.2866	1.8602
NA19383	1.9264	0.9797	3.8471	2.8966	1.8416	3.5845	1.9233	0.9249	1.0032	1.9150	1.8451
HG02594	1.9593	0.9670	5.8680	4.8785	3.6112	7.1644	2.1390	0.9803	0.9717	3.8160	1.8984
HG03691	1.9879	0.9942	4.0412	3.0658	1.9715	3.9111	1.9840	1.0415	0.9769	2.0437	1.9909
HG00140	1.7371	0.9984	3.4499	2.5996	1.7487	3.3207	1.6949	0.9706	0.9221	1.7841	1.6824
NA19679	2.0162	1.1126	3.9211	2.8927	1.9577	3.9149	1.9648	0.9525	0.9522	1.9795	1.9484
HG02323	1.8651	0.9904	3.8287	3.3572	1.9089	3.6044	2.3169	0.9205	0.8227	1.8658	2.0320
NA19138	1.7851	0.9937	3.6533	2.9921	1.8335	3.3748	1.8944	0.8859	0.8548	1.8794	1.9800
HG02391	1.8550	1.0608	3.8414	3.3512	1.8805	3.6619	2.2457	0.9775	0.8596	1.8667	1.9148
HG02938	1.9750	0.9640	3.9236	2.9047	1.9445	3.7062	1.8667	0.9638	1.0244	1.9603	1.8642
HG02221	1.7709	1.0209	3.6417	3.4768	1.8267	3.5587	2.3651	0.9302	0.8243	1.8052	1.8883
HG00533	1.9545	1.0308	4.2081	3.2349	2.7279	4.6954	2.0751	0.9525	0.8076	1.9528	1.9305
NA18853	1.7180	0.9651	3.5599	2.7909	1.7679	3.3596	1.8746	0.9055	0.8760	1.7742	1.8543
HG01253	2.0878	0.9684	3.8682	2.8585	1.8740	3.7563	2.0197	0.9671	0.9312	1.9107	1.9887
HG02573	2.0319	0.9770	4.9170	3.9268	2.7672	5.5149	2.0197	0.9681	0.9890	2.8853	1.9616
HG03773	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
HG00159	1.8755	1.0101	3.8986	3.1657	1.9489	3.8156	2.0778	0.9303	0.8205	1.9426	1.9489
NA19318	1.9305	0.9693	3.8952	2.8791	1.9589	3.6757	1.9237	1.0032	0.9941	1.9370	1.9025
HG01842	3.5158	1.0165	4.0715	3.2774	2.0203	4.0315	1.9793	0.9588	0.9300	2.0845	2.0644
HG03124	1.9357	0.9652	3.8533	2.8805	1.9583	3.7072	1.9142	0.9682	0.9970	1.9179	1.8613
NA12282	1.5202	0.9383	3.1718	2.7370	1.7130	3.0532	1.8195	0.8595	0.8623	1.5613	1.8055
HG03960	1.9588	1.0463	4.0207	3.2436	2.0252	3.8576	2.1556	0.9897	0.9287	2.0237	2.0348
NA19682	1.8899	1.0466	3.7348	2.9154	1.9713	3.7783	1.9156	0.9238	0.8912	1.9654	1.9429
HG00336	2.0100	1.0574	3.0197	0.9558	1.7475	2.1157	1.7291	0.9831	0.2213	1.0539	1.7907
HG01142	1.9551	1.0893	3.9253	3.2435	1.9279	3.7015	2.0881	0.9374	0.9467	1.9076	1.9215
HG01603	1.9696	1.0222	3.9857	2.8996	2.0130	4.1340	1.9035	0.9688	0.9504	2.0101	1.8640
HG02343	1.9050	1.0556	3.8792	3.2721	1.9793	4.0101	2.2885	0.9591	0.8317	1.8852	2.0116
HG02881	1.8732	0.9861	3.7967	3.1428	1.9058	3.6074	2.1077	0.9293	0.9424	1.8853	1.8610
NA18877	1.9265	0.9864	3.9449	3.2078	1.9265	3.7463	2.0602	0.9706	0.8947	1.9800	1.9105
NA19756	1.9718	1.0448	3.8726	2.9467	1.9287	4.0105	1.9921	1.0279	0.9242	1.9594	1.8514
NA21116	1.8710	1.0322	3.4931	3.1010	1.7901	3.3192	2.0221	0.8653	0.8678	1.7635	1.7333
HG00152	1.9279	1.0466	3.9014	2.8431	1.8916	3.9230	1.9159	0.9613	1.0648	1.9454	1.8189
HG03743	2.0102	1.0419	4.0990	3.0892	2.0826	3.8938	2.1047	1.0208	0.9515	2.0357	1.9697
HG02807	1.9233	0.9903	3.9433	2.9094	1.9516	3.8031	1.8768	0.9593	0.9302	1.9534	1.8882
HG04185	1.8425	0.9902	3.6922	4.7394	1.8884	5.1712	1.9416	0.9219	1.0513	1.7947	1.8516
NA18917	1.9370	0.9661	3.8514	2.8585	1.8577	3.6486	1.9474	0.9328	0.9148	1.8847	1.8486
NA19664	1.9415	1.0627	4.1291	3.2226	1.9590	3.9608	2.1041	0.9071	0.8850	1.9690	1.9430
NA19334	1.9303	1.0571	3.7481	2.9626	1.8614	3.5104	1.8427	0.8745	0.9991	1.9138	1.8579
HG02536	1.9710	0.9954	4.1177	3.1316	2.0867	3.8176	2.1861	1.0016	1.0366	2.0362	2.0061
HG03370	1.8631	0.9810	3.7212	3.1880	1.8347	3.5924	2.0265	0.9622	0.8844	1.8599	1.8575
HG03943	2.0013	1.0279	4.0429	3.0749	2.0469	3.9097	2.0905	1.0322	0.9786	2.0232	1.9733
HG01161	1.9665	0.9624	4.0230	3.0662	2.0969	3.8910	1.9576	1.0336	0.9763	2.0276	1.9794
NA20754	1.7047	1.0338	3.3587	2.9005	1.8464	3.4876	1.7810	0.8728	0.7317	1.8373	1.8485
HG04039	1.9296	1.0447	3.9608	3.2115	2.0343	3.8751	2.2497	1.0039	1.0500	2.0000	2.0010
HG03788	2.0220	1.0050	4.0768	3.0703	2.0174	3.8173	2.0147	0.9796	0.9965	2.0389	1.9767
NA19455	1.6899	1.0640	3.6495	3.9961	1.7966	3.4066	2.6986	0.8758	0.8008	1.7967	1.9083
NA12144	1.8034	1.0362	3.5738	3.0113	1.8260	3.5203	2.0440	0.9422	0.8755	1.8374	1.9237
NA21091	1.9095	0.9653	3.8211	2.7856	1.9357	3.6797	1.8339	0.9078	1.0214	1.9113	1.8173
HG02702	1.9846	0.9463	3.8582	2.9009	1.9203	3.7060	1.9562	1.0020	0.9643	1.9246	1.9167
NA19703	1.8961	0.9859	3.8561	2.9936	1.9273	3.6289	1.8928	0.9373	0.9178	1.9110	1.7730
HG02585	2.0317	0.3075	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9226
NA19444	1.7734	1.0327	3.5666	3.6291	1.6511	3.2217	2.1452	0.9256	0.9846	1.7239	1.7913
HG00284	1.9390	1.0791	2.9447	1.0094	1.7506	2.0268	1.7790	0.9816	0.1972	1.0371	1.7928
NA20586	1.7568	1.0621	3.4985	3.1369	1.7583	3.3643	1.9562	0.9292	0.8097	1.7184	1.8947
NA18965	1.7483	1.0131	3.5712	3.0662	1.8879	3.6016	2.1131	0.9025	0.8616	1.7961	1.9597
NA20519	1.7031	1.0708	3.5800	3.0890	1.8025	3.5003	2.0806	0.8885	0.8496	1.8052	1.8550
HG03081	1.8865	0.9805	3.8064	3.2294	1.9099	3.6664	2.0956	0.9338	0.8523	1.9207	1.8739
HG02666	1.9778	0.9748	3.9367	2.9578	1.9082	3.7537	1.9364	0.9699	0.9783	1.9392	1.9138
HG02554	1.9296	0.9828	3.9628	3.2415	1.9803	3.7643	2.1445	0.9611	0.9136	1.9815	1.9469
HG00278	1.9118	1.0459	2.9094	1.0743	1.7867	2.3610	1.9663	0.9545	0.2174	1.0170	1.8488
HG00982	1.8213	0.9839	3.6739	3.2053	1.8404	3.7041	2.1252	0.8665	0.8543	1.8052	1.8411
HG01709	1.8567	1.0557	3.8087	3.1931	1.9346	3.9281	2.1847	0.9071	0.9069	1.8553	1.9823
NA19066	1.8807	1.0324	3.7858	2.8104	1.9248	3.7702	1.8163	0.9641	0.9087	1.9346	1.8786
NA19331	1.6435	0.9851	3.2558	2.4818	1.6630	3.0089	1.6474	0.9520	0.8225	1.6270	1.5825
NA18952	1.7568	1.0168	2.7047	2.0669	1.1119	1.9196	2.0613	0.9091	0.9045	0.9808	1.8954
HG02399	1.9230	1.0445	3.8525	3.2393	1.8625	3.6333	2.1741	0.9550	0.8809	1.8705	1.9245
NA19359	1.9395	1.0117	3.9959	3.1332	1.9719	3.8375	2.0093	1.0005	0.9696	1.9829	1.9088
HG03779	1.9666	1.0176	3.9668	3.1258	2.0242	3.8555	2.0644	1.0155	0.8133	2.0262	1.9567
HG02274	1.8964	0.9953	4.0153	3.4411	1.9631	3.8191	2.1437	0.9249	0.9091	1.9919	1.9624
HG03237	1.9535	0.9353	4.1374	3.3746	2.0607	3.7950	2.2572	0.9826	1.0323	2.0914	1.9915
NA19119	1.6888	0.9706	3.5171	2.9356	1.8830	3.3664	1.9270	0.8672	0.8211	1.7837	1.9426
HG02759	1.8019	0.9934	3.7512	3.1445	1.8512	3.5255	2.0460	0.9148	0.8733	1.8626	1.9146
HG02107	1.9342	0.9668	3.9040	3.0470	1.9518	3.7550	2.0116	0.9755	0.9406	1.9345	1.9139
HG01864	1.7992	1.0135	3.8030	3.1930	1.8813	3.6471	2.2774	0.8928	0.8372	1.7833	1.9913
HG01130	1.8900	0.9976	3.9064	3.2684	1.9199	3.5198	2.0648	0.9356	0.8891	1.9148	1.9392
HG03652	1.9949	0.9612	4.0472	3.1052	2.0814	3.9564	1.9576	1.0156	0.9659	2.0455	1.9855
HG01139	1.9264	1.0530	3.8609	3.0135	1.9178	3.7360	2.0149	0.9852	1.1356	1.9508	1.8975
HG00183	2.0279	1.0431	3.1094	0.9989	1.8412	1.9718	1.8099	1.0161	0.1899	1.0937	1.8705
NA19385	1.9670	0.9770	3.8892	2.8722	1.9033	3.6898	1.8971	0.9710	0.9589	1.9754	1.8297
HG04017	1.9500	1.0430	4.0004	3.2960	1.9798	3.8857	2.1666	0.9791	0.8300	2.0128	1.9703
HG03649	2.0049	1.0194	0.9851	0.0000	0.0000	0.0000	1.1145	1.0234	0.0000	0.0000	1.9328
HG03268	1.9051	0.9889	3.8688	3.1561	1.8659	3.5793	2.0427	0.9317	0.8615	1.8573	1.8856
HG00126	1.9888	1.0587	3.9359	2.7820	1.9152	3.8836	1.6820	0.9588	0.8417	2.0733	1.8362
NA19397	1.9632	0.9906	3.9204	2.8815	1.9881	3.7845	1.9355	0.9805	1.0489	1.9633	1.8765
HG03100	1.9392	0.9723	3.8840	2.9406	1.9085	3.6527	1.9459	0.9596	0.9381	1.9233	1.8914
HG03885	1.9161	1.0077	2.8521	2.6834	0.9784	3.6496	1.9176	0.9954	0.9534	0.9606	1.8921
HG02642	1.9357	0.4936	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0042
NA11831	1.8428	1.0200	3.7666	2.8837	1.9325	3.7933	1.8676	0.9276	0.8913	1.9343	1.9242
NA11930	1.7923	0.9977	3.6418	3.2202	1.8539	3.3795	2.0885	0.9126	0.8145	1.7837	1.8948
HG03295	1.8639	0.9621	3.7321	3.3439	1.8636	3.4423	2.0761	0.9447	0.8235	1.8665	1.8674
NA11893	1.8077	1.0197	3.7049	3.2165	1.8302	3.5038	2.1549	0.9144	0.7915	1.8098	1.9173
HG01443	1.8957	1.0510	3.7980	3.2616	1.8863	3.9064	2.1087	0.9384	0.9677	1.9136	1.8567
HG02968	1.9218	0.9952	3.8382	3.1348	1.9013	3.6823	2.0233	0.9296	0.9474	1.9332	1.9028
HG01054	1.9536	0.9816	3.7365	3.0737	1.9525	3.7053	2.0599	0.8986	0.8250	1.9019	1.8920
HG03556	1.8529	0.9559	3.7153	2.9923	1.8892	3.5892	1.8799	0.9174	0.8385	1.8204	1.8795
NA19747	1.9179	1.0034	4.6925	3.8082	2.7511	5.5239	2.0355	0.9497	0.9700	2.8450	1.8494
HG01785	1.8981	0.9814	3.8315	2.9234	1.8995	3.7353	1.9171	0.9834	0.8899	1.9087	1.8635
HG03066	1.8552	0.9869	3.8506	3.2108	1.9369	3.7044	2.0095	0.9352	0.8188	1.9274	1.8400
NA19067	1.8591	1.0606	3.6030	3.1933	1.7653	3.3728	2.3869	0.8461	0.8553	1.7294	1.9953
HG01974	2.0349	1.0087	4.0586	3.0207	2.0530	3.9972	1.9875	1.0363	0.9462	2.0643	1.9795
HG03565	1.9548	0.9591	3.8356	3.0123	1.8894	3.6716	1.9422	0.9562	0.9142	1.8983	1.9218
HG00653	1.9601	1.0466	4.9422	4.1534	2.7509	5.8950	2.1782	0.9742	0.9398	2.8661	1.9011
HG03686	1.9117	1.0030	5.0500	5.5901	2.2226	5.6309	2.1803	0.9634	1.7164	2.9298	1.9515
NA20527	1.7535	1.0236	3.5529	2.9541	1.8599	3.3880	1.9631	0.8923	0.8825	1.7840	1.8573
NA19723	1.9408	0.9661	2.9225	1.7661	0.9607	1.8566	1.6423	1.0182	0.9230	0.9998	1.7414
NA12347	1.8000	1.0864	3.7390	3.4063	1.8711	3.4810	2.2797	0.9097	0.9130	1.7944	1.9911
HG03908	1.8708	0.9734	2.9071	2.0690	1.0560	1.8291	1.8961	0.9180	0.9241	0.9853	1.8790
NA19777	1.9519	1.0559	3.9456	2.8466	1.9288	3.8799	1.8467	0.9859	1.0414	1.9731	1.8490
NA20905	1.8449	1.0076	3.7950	3.3800	1.9402	3.7238	2.4001	0.9414	0.8322	1.8411	2.0632
HG04096	1.9845	1.0743	4.0778	3.3502	2.0323	3.7960	2.1842	1.0238	0.9826	2.0620	1.9764
HG02774	1.8794	1.0079	4.0474	3.5900	2.0161	3.8215	2.3919	0.9619	0.8880	2.3208	1.9948
HG03812	1.9640	1.0910	4.7785	2.9955	1.9555	3.7562	3.1201	1.8761	1.0859	1.9458	1.9274
HG02073	2.0137	1.0315	4.0112	2.9720	2.0439	4.0854	1.9769	1.0154	1.0050	2.0550	1.9792
NA20126	1.8839	0.9678	3.8983	2.9210	1.8793	3.6738	1.9437	0.9258	0.9310	1.9429	1.8873
HG01494	1.9922	0.9748	3.8792	2.8846	1.9811	3.7787	1.8056	1.0312	0.9165	1.9343	1.8734
NA20867	1.8895	1.0284	3.8723	3.3479	1.8932	3.5399	2.2099	0.8749	0.9239	1.9083	1.8332
NA10851	1.9065	1.0293	3.7471	2.9293	1.9114	3.8447	1.9937	0.9376	0.8800	1.8742	1.9569
HG03271	1.8732	0.9766	3.7883	3.2069	1.9080	3.5708	1.9980	0.8745	0.8588	1.8629	1.9134
NA19375	1.8745	1.0176	3.9406	3.2031	1.9198	3.7687	1.9406	0.9466	0.9769	2.0136	1.8653
HG02088	1.7106	1.0384	3.8021	3.8298	1.8593	3.5578	2.4033	0.9206	0.8626	1.8103	1.9127
HG01069	2.0962	0.9762	4.2604	3.0732	2.1053	4.0217	1.8939	0.9808	1.0547	2.1810	1.9764
HG02377	1.8239	1.0300	3.7866	3.2806	1.9396	3.6250	2.1818	0.9850	1.0342	1.8928	1.9074
HG02150	1.9897	1.0136	2.9751	2.2346	1.1723	2.0489	2.1078	0.9881	1.0091	1.0582	1.9557
HG00264	1.9322	1.0393	3.8186	3.0091	1.9774	3.9354	2.0899	0.9681	0.8530	1.9772	1.9288
HG01048	1.9228	1.1043	3.8222	3.1838	1.8924	3.7536	2.1877	0.9019	0.9150	1.9100	1.9499
NA19783	1.9278	1.0291	3.8864	2.9733	1.9304	3.7841	1.8778	0.9689	0.9533	1.9569	1.8733
HG04176	1.8934	1.0375	3.7444	3.1206	1.8158	3.5615	2.0163	0.9355	0.9068	1.8425	1.8493
HG01389	1.9582	1.0426	3.9087	3.0352	1.9742	3.9725	1.9734	0.8948	0.9437	1.9491	1.8716
NA20528	1.8190	0.9949	3.6422	3.0339	1.7943	3.4977	2.0928	0.8916	0.8612	1.7706	1.9387
NA19982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
HG02299	1.9831	1.0035	3.9195	2.8310	1.9881	3.6661	1.8549	0.9781	0.9647	1.9629	1.8750
HG01302	1.9430	0.9620	3.9727	3.0739	1.9789	3.8035	2.0148	0.9775	0.9952	2.0377	1.9867
NA20342	1.9050	1.0403	3.8187	2.8834	1.9758	3.6898	1.9676	0.9590	0.9940	1.9370	1.8901
HG03009	1.8973	0.9890	4.0387	3.2748	2.0687	3.8131	2.0927	0.9739	0.8982	1.9965	1.9054
HG00256	1.6472	1.0390	3.2688	2.4754	1.6766	3.3076	1.5637	0.9594	0.9426	1.6989	1.5592
NA19786	1.9389	0.9839	3.8688	2.8859	1.9510	3.7213	1.9616	0.9613	1.0158	1.9198	1.9094
NA20806	1.5602	1.0166	3.2306	3.0607	1.6759	3.1796	2.2420	0.8058	0.7939	1.5642	1.9335
HG00524	1.8837	1.0504	3.9204	3.1487	1.9631	3.8552	1.9640	0.9558	0.9314	2.0172	1.9316
HG02687	2.0631	0.9966	3.9996	3.0423	2.0349	3.9860	2.0798	0.9576	0.9040	2.0044	1.9771
NA21099	1.9971	0.9942	3.9162	2.9447	1.9380	3.7946	1.8182	0.9643	1.0837	1.9879	1.9092
HG03577	1.9146	1.0252	3.8288	3.1862	1.9052	3.7608	2.0531	0.9638	0.8952	1.9028	1.8643
NA12827	1.6584	1.0937	3.4056	3.4197	1.7030	3.1675	2.3847	0.8894	0.6792	1.6054	1.9896
HG01377	1.8674	0.9418	3.7132	2.7419	1.8625	3.7637	1.8145	0.9132	0.8641	1.8799	1.7564
NA19089	1.8899	1.0167	2.8556	2.1310	1.0877	1.9291	1.9837	0.9513	0.9481	0.9778	1.8170
HG03866	1.9790	1.0208	4.0086	3.1601	2.0167	3.9493	2.0658	0.9880	0.9444	2.0201	1.9574
NA19466	1.7727	1.0625	4.3505	5.1361	2.4558	4.9962	2.4629	0.8608	0.8849	2.5317	1.8516
HG01777	1.9236	1.0059	3.9624	3.4423	1.9873	3.8888	2.2457	0.9900	0.9280	1.9611	1.8703
HG00662	1.9192	1.0315	3.8693	3.0100	1.9124	3.8167	1.9962	0.9836	1.0273	1.9583	1.8994
NA21112	3.4004	1.0583	3.6876	3.5341	1.8544	3.5389	2.2114	0.9030	0.8407	1.8464	1.8678
HG01148	1.9103	1.0174	3.8534	2.9393	1.9220	3.7126	1.8215	0.9799	0.9030	1.9323	1.7539
HG01699	1.8291	1.0130	4.6845	4.7933	2.7117	5.1448	2.5271	0.9327	0.9052	2.7132	1.9368
NA19461	1.7886	1.0241	3.6517	3.4017	1.7945	3.3875	2.1336	0.9144	0.9201	1.8008	1.7940
HG04182	1.8956	1.0203	3.8208	2.9655	1.9430	3.5186	2.0354	0.9461	0.9117	1.8428	1.9061
NA20340	1.9751	0.9741	4.0027	2.9422	1.9567	3.7442	1.9453	0.9491	0.9200	1.9558	1.8659
HG01395	1.9346	1.0638	3.9108	3.3618	1.9878	4.0025	2.1411	0.9429	0.9738	2.0143	1.9349
NA18934	1.9615	0.9735	3.9264	3.0068	2.0666	3.6856	1.9976	0.9885	0.9563	1.9726	1.8913
HG02122	2.0126	0.9944	4.1417	3.0290	2.0508	4.0547	1.9301	1.0410	1.0116	2.0950	1.9300
HG01047	1.8864	1.1119	3.7336	3.0074	1.9699	3.8776	2.1002	0.9068	0.8500	1.9347	1.9243
HG02356	1.8293	0.9950	3.7782	3.2052	1.8622	3.7314	2.1522	0.9343	0.9259	1.8492	1.9002
NA20588	1.6864	1.0032	3.5683	3.0205	1.7996	3.3003	1.8616	0.8772	0.8311	1.7685	1.7651
HG03021	2.0092	0.9097	4.0116	3.6160	2.0481	3.8454	2.0567	0.9972	0.9723	2.0251	2.0298
HG03856	1.9161	1.0219	4.0108	3.3114	1.9399	3.9083	2.1174	0.9615	0.8874	1.9704	1.9765
HG02061	1.9232	1.0040	3.9442	3.3213	1.9323	3.8589	2.0831	0.9388	0.9795	1.9407	1.8386
HG00242	1.7397	1.0724	3.5482	3.1894	1.7252	3.3588	1.9328	0.9697	0.9132	1.7590	1.8077
HG00565	1.9705	1.0156	3.8750	2.9238	1.9927	3.8919	1.8771	0.9710	1.0749	2.0200	1.8600
HG02409	1.8872	0.9870	3.8740	3.2042	1.9035	3.8223	2.0863	0.9437	0.9372	1.8726	1.9097
NA20792	1.7865	1.0527	3.5615	3.1549	1.7643	3.3860	2.2473	0.8859	0.8637	1.7258	1.9307
HG03027	1.9079	0.9802	3.8048	2.8456	1.8795	3.6664	1.9138	1.5108	0.8623	1.9021	1.8294
HG00312	1.7022	0.9959	3.4203	3.1857	1.7402	3.2659	1.7368	0.8321	0.7861	1.7575	1.7247
HG03521	1.9841	0.9803	3.8966	2.8708	1.9789	3.6715	1.8941	1.0042	1.0702	1.9777	1.8691
HG03133	1.9605	0.9739	3.8837	2.8710	1.9043	3.6725	1.8852	0.9591	0.9700	1.8962	1.8641
HG01461	1.9256	1.0800	3.9559	3.1928	1.9504	4.0177	2.1029	0.8948	0.9468	1.9535	1.9323
HG00186	1.7871	1.0443	3.7624	3.6950	1.7080	3.2940	2.1525	0.7884	0.7623	1.8360	1.8692
HG03778	1.9713	1.0657	4.1209	3.3803	2.0420	3.9913	2.1331	0.9632	1.0017	2.0531	2.0040
HG03451	1.9908	0.9670	3.8858	2.9063	1.9375	3.6356	1.9569	0.9546	0.9720	1.9199	1.8800
HG02363	1.8621	1.0226	4.7014	4.2143	2.6773	5.3389	2.1611	0.9761	0.8700	2.7918	1.8755
HG00277	1.9332	1.1032	3.8950	2.9463	1.9558	3.7175	1.8559	0.9386	0.9702	2.0162	1.7773
